depth id strategy heuristic/moves solution_length visited processed max_depth solution_time(ms)
7 36 dfs lurd 19 569761 536013 20 931.744
7 36 dfs rdlu 19 357893 337151 20 639.003
7 36 dfs rdul 19 394134 371439 20 682.153
7 36 dfs uldr 17 497644 468491 20 828.15
7 36 dfs ulrd 19 570596 536740 20 981.536
7 37 astr hamm 7 17 8 7 8.621
7 37 astr manh 7 17 8 7 6.663
7 37 bfs drlu 7 755 360 7 6.316
7 37 bfs drul 7 755 360 7 6.589
7 37 bfs ludr 7 536 258 7 6.405
7 37 bfs lurd 7 536 258 7 5.907
7 37 bfs rdlu 7 755 360 7 6.55
7 37 bfs rdul 7 755 360 7 6.553
7 37 bfs uldr 7 536 258 7 5.905
7 37 bfs ulrd 7 536 258 7 5.884
7 37 dfs drlu 17 359900 339059 20 617.16
7 37 dfs drul 17 392327 369713 20 666.708
7 37 dfs ludr 19 686253 644651 20 1210.768
7 37 dfs lurd 19 867563 812572 20 1446.788
7 37 dfs rdlu 17 357982 337238 20 614.199
7 37 dfs rdul 17 393917 371240 20 677.196
7 37 dfs uldr 19 689085 647273 20 1152.439
7 37 dfs ulrd 19 870325 815083 20 1549.776
7 38 astr hamm 7 19 9 7 6.426
7 38 astr manh 7 22 10 7 6.62
7 38 bfs drlu 7 967 451 7 6.77
7 38 bfs drul 7 707 335 7 6.317
7 38 bfs ludr 7 982 460 7 7.586
7 38 bfs lurd 7 982 460 7 6.803
7 38 bfs rdlu 7 967 451 7 7.169
7 38 bfs rdul 7 707 335 7 6.595
7 38 bfs uldr 7 735 350 7 6.339
7 38 bfs ulrd 7 735 350 7 6.483
7 38 dfs drlu 19 405 386 20 8.448
7 38 dfs drul 19 531255 499380 20 1016.015
7 38 dfs ludr 17 413533 389592 20 787.978
7 38 dfs lurd 17 417148 393300 20 744.645
7 38 dfs rdlu 19 405 386 20 8.357
7 38 dfs rdul 19 531003 499100 20 896.016
7 38 dfs uldr 19 222930 210937 20 387.134
7 38 dfs ulrd 19 183767 174251 20 329.569
7 39 astr hamm 7 25 12 7 6.467
7 39 astr manh 7 19 10 7 7.264
7 39 bfs drlu 7 807 384 7 6.56
7 39 bfs drul 7 832 397 7 6.492
7 39 bfs ludr 7 459 221 7 6.08
7 39 bfs lurd 7 459 221 7 5.786
7 39 bfs rdlu 7 807 384 7 6.608
7 39 bfs rdul 7 832 397 7 6.912
7 39 bfs uldr 7 484 234 7 5.761
7 39 bfs ulrd 7 484 234 7 5.804
7 39 dfs drlu 17 132486 125859 20 242.66
7 39 dfs drul 17 166 150 20 7.197
7 39 dfs ludr 19 1719556 1602181 20 3348.004
7 39 dfs lurd 17 1629886 1518545 20 2765.203
7 39 dfs rdlu 17 132573 125954 20 246.556
7 39 dfs rdul 17 166 150 20 7.033
7 39 dfs uldr 19 1645848 1534023 20 2768.218
7 39 dfs ulrd 17 1628876 1517584 20 2851.094
7 40 astr hamm 7 45 21 7 6.287
7 40 astr manh 7 35 16 7 6.779
7 40 bfs drlu 7 1191 556 7 7.147
7 40 bfs drul 7 1215 569 7 7.467
7 40 bfs ludr 7 752 346 7 6.452
7 40 bfs lurd 7 822 380 7 6.637
7 40 bfs rdlu 7 1343 624 7 7.95
7 40 bfs rdul 7 1330 619 7 7.896
7 40 bfs uldr 7 777 359 7 6.329
7 40 bfs ulrd 7 810 375 7 6.691
7 40 dfs drlu 17 645 620 20 13.574
7 40 dfs drul 17 132137 125551 20 237.421
7 40 dfs ludr 19 164984 156615 20 358.602
7 40 dfs lurd 19 85835 81948 20 165.096
7 40 dfs rdlu 17 132575 125954 20 274.081
7 40 dfs rdul 17 168 150 20 7.049
7 40 dfs uldr 19 277555 262351 20 462.728
7 40 dfs ulrd 19 77690 74328 20 174.536
7 41 astr hamm 7 43 21 7 6.236
7 41 astr manh 7 26 12 7 6.877
7 41 bfs drlu 7 1110 521 7 7.042
7 41 bfs drul 7 1092 512 7 7.339
7 41 bfs ludr 7 601 285 7 6.056
7 41 bfs lurd 7 601 285 7 6.262
7 41 bfs rdlu 7 1110 521 7 7.454
7 41 bfs rdul 7 1092 512 7 9.423
7 41 bfs uldr 7 582 276 7 5.981
7 41 bfs ulrd 7 582 276 7 6.122
7 41 dfs drlu 19 114 96 20 6.986
7 41 dfs drul 19 169365 160842 20 375.526
7 41 dfs ludr 19 1698587 1582896 20 3390.028
7 41 dfs lurd 19 1700912 1585114 20 2856.743
7 41 dfs rdlu 19 114 96 20 6.984
7 41 dfs rdul 11 173287 164592 20 309.014
7 41 dfs uldr 19 179667 170361 20 322.659
7 41 dfs ulrd 19 187746 177952 20 367.829
7 42 astr hamm 7 19 9 7 6.369
7 42 astr manh 7 19 9 7 8.324
7 42 bfs drlu 7 1445 674 7 11.44
7 42 bfs drul 7 1467 685 7 7.849
7 42 bfs ludr 7 1014 467 7 7.06
7 42 bfs lurd 7 752 346 7 6.279
7 42 bfs rdlu 7 1190 556 7 7.878
7 42 bfs rdul 7 1216 569 7 7.751
7 42 bfs uldr 7 1035 478 7 7.723
7 42 bfs ulrd 7 777 359 7 6.424
7 42 dfs drlu 17 392 372 20 8.739
7 42 dfs drul 17 132421 125811 20 249.748
7 42 dfs ludr 19 497266 468133 20 956.987
7 42 dfs lurd 19 789076 739537 20 1412.138
7 42 dfs rdlu 19 318313 300659 20 540.435
7 42 dfs rdul 19 469480 443155 20 786.747
7 42 dfs uldr 19 194253 184403 20 336.507
7 42 dfs ulrd 19 179785 170471 20 318.406
7 43 astr hamm 7 17 9 7 6.433
7 43 astr manh 7 17 9 7 9.45
7 43 bfs drlu 7 810 385 7 6.476
7 43 bfs drul 7 832 397 7 6.79
7 43 bfs ludr 7 459 221 7 6.49
7 43 bfs lurd 7 459 221 7 5.77
7 43 bfs rdlu 7 810 385 7 6.927
7 43 bfs rdul 7 832 397 7 6.534
7 43 bfs uldr 7 484 234 7 5.897
7 43 bfs ulrd 7 484 234 7 5.846
7 43 dfs drlu 17 390 372 20 8.197
7 43 dfs drul 17 132419 125811 20 239.445
7 43 dfs ludr 19 686281 644678 20 1284.798
7 43 dfs lurd 19 867596 812604 20 1456.74
7 43 dfs rdlu 17 390 372 20 8.287
7 43 dfs rdul 17 132332 125716 20 237.626
7 43 dfs uldr 19 689113 647300 20 1143.172
7 43 dfs ulrd 19 870358 815115 20 1533.41
7 44 astr hamm 7 35 17 7 6.243
7 44 astr manh 7 18 9 7 6.665
7 44 bfs drlu 7 1067 499 7 7.203
7 44 bfs drul 7 1135 534 7 7.33
7 44 bfs ludr 7 557 263 7 5.938
7 44 bfs lurd 7 557 263 7 5.934
7 44 bfs rdlu 7 1067 499 7 7.423
7 44 bfs rdul 7 1135 534 7 7.235
7 44 bfs uldr 7 626 298 7 6.074
7 44 bfs ulrd 7 626 298 7 6.145
7 44 dfs drlu 19 45478 43697 20 91.165
7 44 dfs drul 19 66 47 20 6.79
7 44 dfs ludr 19 840325 788480 20 1483.041
7 44 dfs lurd 19 911826 854889 20 1553.394
7 44 dfs rdlu 19 23846 23060 20 50.279
7 44 dfs rdul 19 66 47 20 6.961
7 44 dfs uldr 19 834388 782752 20 1513.893
7 44 dfs ulrd 19 741665 696712 20 1325.402
7 45 astr hamm 7 16 8 7 6.19
7 45 astr manh 7 16 8 7 7.22
7 45 bfs drlu 7 582 276 7 6.116
7 45 bfs drul 7 582 276 7 6.168
7 45 bfs ludr 7 1060 495 7 6.983
7 45 bfs lurd 7 1106 519 7 7.14
7 45 bfs rdlu 7 632 302 7 6.808
7 45 bfs rdul 7 632 302 7 6.25
7 45 bfs uldr 7 1060 495 7 6.936
7 45 bfs ulrd 7 1106 519 7 7.024
7 45 dfs drlu 17 1143842 1070610 20 1953.28
7 45 dfs drul 17 1140996 1067690 20 2040.872
7 45 dfs ludr 19 205 189 20 8.409
7 45 dfs lurd 17 55363 52932 20 112.044
7 45 dfs rdlu 19 199040 188507 20 350.95
7 45 dfs rdul 19 126625 120478 20 226.66
7 45 dfs uldr 19 205 189 20 9.461
7 45 dfs ulrd 17 15888 15324 20 36.93
7 46 astr hamm 7 18 8 7 6.267
7 46 astr manh 7 18 8 7 6.542
7 46 bfs drlu 7 715 340 7 6.187
7 46 bfs drul 7 715 340 7 6.317
7 46 bfs ludr 7 803 374 7 6.496
7 46 bfs lurd 7 977 456 7 6.831
7 46 bfs rdlu 7 896 425 7 7.04
7 46 bfs rdul 7 896 425 7 7.016
7 46 bfs uldr 7 803 374 7 6.456
7 46 bfs ulrd 7 977 456 7 6.794
7 46 dfs drlu 19 577314 542411 20 1008.594
7 46 dfs drul 19 474136 446634 20 890.769
7 46 dfs ludr 15 3451 3362 20 16.346
7 46 dfs lurd 19 300760 284498 20 525.934
7 46 dfs rdlu 17 199293 188747 20 385.597
7 46 dfs rdul 17 125872 119772 20 233.873
7 46 dfs uldr 15 3451 3362 20 16.599
7 46 dfs ulrd 19 300626 284367 20 514.866
7 47 astr hamm 7 27 12 7 6.3
7 47 astr manh 7 43 19 7 6.738
7 47 bfs drlu 7 920 428 7 6.705
7 47 bfs drul 7 847 392 7 6.778
7 47 bfs ludr 7 1393 648 7 11.64
7 47 bfs lurd 7 1377 642 7 7.658
7 47 bfs rdlu 7 905 422 7 6.968
7 47 bfs rdul 7 832 386 7 6.544
7 47 bfs uldr 7 1318 611 7 7.706
7 47 bfs ulrd 7 1302 605 7 7.324
7 47 dfs drlu 17 9500 9221 20 26.204
7 47 dfs drul 17 110232 104936 20 209.728
7 47 dfs ludr 17 801 775 20 11.019
7 47 dfs lurd 17 132293 125701 20 243.721
7 47 dfs rdlu 19 277515 262309 20 525.277
7 47 dfs rdul 19 108879 103811 20 205.592
7 47 dfs uldr 19 409279 385763 20 693.479
7 47 dfs ulrd 19 376368 354700 20 695.255
7 48 astr hamm 7 19 8 7 7.049
7 48 astr manh 7 21 9 7 6.428
7 48 bfs drlu 7 777 359 7 6.907
7 48 bfs drul 7 990 461 7 7.254
7 48 bfs ludr 7 1248 578 7 7.306
7 48 bfs lurd 7 1234 572 7 7.246
7 48 bfs rdlu 7 762 353 7 6.702
7 48 bfs rdul 7 975 455 7 7.093
7 48 bfs uldr 7 1460 680 7 7.968
7 48 bfs ulrd 7 1446 674 7 7.84
7 48 dfs drlu 19 497573 468400 20 889.508
7 48 dfs drul 19 788908 739392 20 1403.406
7 48 dfs ludr 15 360781 339885 20 629.77
7 48 dfs lurd 15 393110 370443 20 690.839
7 48 dfs rdlu 19 218989 207601 20 396.043
7 48 dfs rdul 19 153552 145878 20 271.73
7 48 dfs uldr 19 132383 125777 20 240.516
7 48 dfs ulrd 19 156 139 20 7.038
7 49 astr hamm 7 30 15 7 8.576
7 49 astr manh 7 36 18 7 8.037
7 49 bfs drlu 7 1163 541 7 7.129
7 49 bfs drul 7 1162 541 7 7.266
7 49 bfs ludr 7 808 375 7 6.414
7 49 bfs lurd 7 1063 493 7 7.067
7 49 bfs rdlu 7 1417 659 7 8.216
7 49 bfs rdul 7 1416 659 7 8.111
7 49 bfs uldr 7 808 375 7 6.506
7 49 bfs ulrd 7 1063 493 7 6.937
7 49 dfs drlu 17 7737 7519 20 21.743
7 49 dfs drul 17 134858 128133 20 243.195
7 49 dfs ludr 19 175946 166903 20 325.983
7 49 dfs lurd 19 188704 179165 20 335.146
7 49 dfs rdlu 19 396566 373692 20 690.412
7 49 dfs rdul 19 357706 336934 20 604.837
7 49 dfs uldr 19 789021 739490 20 1330.942
7 49 dfs ulrd 19 497208 468081 20 851.859
7 50 astr hamm 7 20 10 7 6.269
7 50 astr manh 7 25 12 7 9.056
7 50 bfs drlu 7 592 281 7 6.058
7 50 bfs drul 7 1038 484 7 6.913
7 50 bfs ludr 7 657 314 7 6.078
7 50 bfs lurd 7 654 313 7 6.512
7 50 bfs rdlu 7 589 280 7 6.364
7 50 bfs rdul 7 1037 484 7 7.694
7 50 bfs uldr 7 1100 515 7 7.218
7 50 bfs ulrd 7 1099 515 7 7.133
7 50 dfs drlu 19 531166 499246 20 1003.31
7 50 dfs drul 19 255 236 20 8.19
7 50 dfs ludr 17 1236291 1154885 20 2140.334
7 50 dfs lurd 17 1237685 1156307 20 2149.885
7 50 dfs rdlu 19 531416 499524 20 927.53
7 50 dfs rdul 19 261 242 20 8.096
7 50 dfs uldr 19 186386 176586 20 333.65
7 50 dfs ulrd 17 123049 117077 20 240.557
7 51 astr hamm 7 17 8 7 6.332
7 51 astr manh 7 17 8 7 6.683
7 51 bfs drlu 7 622 295 7 6.101
7 51 bfs drul 7 622 295 7 6.142
7 51 bfs ludr 7 1092 512 7 7.766
7 51 bfs lurd 7 1071 502 7 7.484
7 51 bfs rdlu 7 600 285 7 6.235
7 51 bfs rdul 7 600 285 7 6.44
7 51 bfs uldr 7 1092 512 7 7.238
7 51 bfs ulrd 7 1071 502 7 7.211
7 51 dfs drlu 17 1143571 1070363 20 1954.856
7 51 dfs drul 17 1140731 1067450 20 1948.267
7 51 dfs ludr 19 143 128 20 7.038
7 51 dfs lurd 15 219947 208773 20 451.163
7 51 dfs rdlu 19 179616 170310 20 342.247
7 51 dfs rdul 19 126688 120536 20 234.621
7 51 dfs uldr 19 143 128 20 6.98
7 51 dfs ulrd 15 175454 166660 20 317.171
7 52 astr hamm 7 17 8 7 6.352
7 52 astr manh 7 19 9 7 6.899
7 52 bfs drlu 7 480 231 7 5.95
7 52 bfs drul 7 480 231 7 5.824
7 52 bfs ludr 7 792 376 7 13.067
7 52 bfs lurd 7 814 388 7 7.838
7 52 bfs rdlu 7 502 243 7 6.283
7 52 bfs rdul 7 502 243 7 6.327
7 52 bfs uldr 7 792 376 7 6.464
7 52 bfs ulrd 7 814 388 7 6.551
7 52 dfs drlu 17 1224933 1144869 20 2240.711
7 52 dfs drul 17 1182743 1105633 20 2010.911
7 52 dfs ludr 17 132623 125990 20 249.068
7 52 dfs lurd 17 349 333 20 11.927
7 52 dfs rdlu 17 1058018 989126 20 1791.002
7 52 dfs rdul 17 1014123 947938 20 1698.786
7 52 dfs uldr 17 132710 126085 20 241.944
7 52 dfs ulrd 17 349 333 20 8.47
7 53 astr hamm 7 28 12 7 6.351
7 53 astr manh 7 41 18 7 6.621
7 53 bfs drlu 7 773 356 7 6.498
7 53 bfs drul 7 1031 475 7 6.979
7 53 bfs ludr 7 1173 547 7 7.153
7 53 bfs lurd 7 1194 559 7 8.26
7 53 bfs rdlu 7 795 368 7 6.613
7 53 bfs rdul 7 1053 487 7 7.278
7 53 bfs uldr 7 1428 665 7 7.588
7 53 bfs ulrd 7 1449 677 7 7.547
7 53 dfs drlu 17 10605 10275 20 27.851
7 53 dfs drul 17 85790 81903 20 161.466
7 53 dfs ludr 19 506323 477853 20 1047.063
7 53 dfs lurd 19 372171 351843 20 687.954
7 53 dfs rdlu 19 288622 272623 20 511.586
7 53 dfs rdul 19 77662 74298 20 147.733
7 53 dfs uldr 17 132712 126085 20 243.046
7 53 dfs ulrd 17 351 333 20 8.654
7 54 astr hamm 7 17 8 7 6.416
7 54 astr manh 7 17 8 7 6.411
7 54 bfs drlu 7 578 273 7 5.92
7 54 bfs drul 7 578 273 7 6.069
7 54 bfs ludr 7 1049 490 7 7.055
7 54 bfs lurd 7 1114 524 7 7.489
7 54 bfs rdlu 7 644 307 7 6.615
7 54 bfs rdul 7 644 307 7 7.472
7 54 bfs uldr 7 1049 490 7 7.011
7 54 bfs ulrd 7 1114 524 7 7.075
7 54 dfs drlu 17 612332 576091 20 1007.308
7 54 dfs drul 17 596110 560893 20 987.835
7 54 dfs ludr 17 174870 166113 20 323.264
7 54 dfs lurd 19 101 85 20 7.064
7 54 dfs rdlu 19 786760 738537 20 1344.035
7 54 dfs rdul 19 713194 670054 20 1172.931
7 54 dfs uldr 17 219368 208238 20 382.382
7 54 dfs ulrd 19 101 85 20 7.9
7 55 astr hamm 7 19 8 7 6.164
7 55 astr manh 7 21 9 7 6.467
7 55 bfs drlu 7 1035 477 7 6.868
7 55 bfs drul 7 773 356 7 6.627
7 55 bfs ludr 7 1427 665 7 7.853
7 55 bfs lurd 7 1446 675 7 8.402
7 55 bfs rdlu 7 1053 487 7 7.211
7 55 bfs rdul 7 795 368 7 7.088
7 55 bfs uldr 7 1172 547 7 7.112
7 55 bfs ulrd 7 1195 559 7 7.221
7 55 dfs drlu 19 497232 468099 20 844.475
7 55 dfs drul 19 789048 739509 20 1357.305
7 55 dfs ludr 17 540 522 20 8.642
7 55 dfs lurd 19 110279 104981 20 205.44
7 55 dfs rdlu 19 86209 82308 20 161.109
7 55 dfs rdul 19 167982 159410 20 306.608
7 55 dfs uldr 19 319543 301843 20 537.022
7 55 dfs ulrd 19 471072 444676 20 790.613
7 56 astr hamm 7 17 8 7 6.429
7 56 astr manh 7 19 9 7 6.419
7 56 bfs drlu 7 480 231 7 6.1
7 56 bfs drul 7 480 231 7 5.812
7 56 bfs ludr 7 792 376 7 6.399
7 56 bfs lurd 7 811 387 7 6.458
7 56 bfs rdlu 7 502 243 7 6.184
7 56 bfs rdul 7 502 243 7 6.161
7 56 bfs uldr 7 792 376 7 6.525
7 56 bfs ulrd 7 811 387 7 6.43
7 56 dfs drlu 17 1175558 1098632 20 2042.863
7 56 dfs drul 17 1166281 1089828 20 1929.675
7 56 dfs ludr 17 538 522 20 9.347
7 56 dfs lurd 19 110277 104981 20 210.797
7 56 dfs rdlu 17 1041819 974182 20 1717.032
7 56 dfs rdul 17 1031803 964631 20 1817.16
7 56 dfs uldr 17 538 522 20 8.451
7 56 dfs ulrd 19 110594 105282 20 210.344
7 57 astr hamm 7 19 8 7 6.511
7 57 astr manh 7 19 8 7 6.5
7 57 bfs drlu 7 1003 470 7 6.883
7 57 bfs drul 7 1003 470 7 7.026
7 57 bfs ludr 7 949 442 7 6.956
7 57 bfs lurd 7 686 325 7 6.598
7 57 bfs rdlu 7 753 359 7 6.61
7 57 bfs rdul 7 753 359 7 6.536
7 57 bfs uldr 7 949 442 7 6.679
7 57 bfs ulrd 7 686 325 7 6.137
7 57 dfs drlu 19 296150 279813 20 505.775
7 57 dfs drul 19 293994 277709 20 503.45
7 57 dfs ludr 19 434 418 20 8.784
7 57 dfs lurd 19 445290 419377 20 744.851
7 57 dfs rdlu 19 198832 188305 20 348.844
7 57 dfs rdul 19 126426 120289 20 232.936
7 57 dfs uldr 19 434 418 20 8.412
7 57 dfs ulrd 19 446753 420745 20 743.317
7 58 astr hamm 7 18 8 7 6.252
7 58 astr manh 7 18 8 7 6.995
7 58 bfs drlu 7 557 268 7 5.894
7 58 bfs drul 7 557 268 7 6.064
7 58 bfs ludr 7 737 351 7 6.392
7 58 bfs lurd 7 734 350 7 6.649
7 58 bfs rdlu 7 554 267 7 6.23
7 58 bfs rdul 7 554 267 7 6.187
7 58 bfs uldr 7 737 351 7 6.456
7 58 bfs ulrd 7 734 350 7 6.406
7 58 dfs drlu 17 1174962 1098081 20 2021.361
7 58 dfs drul 17 1165721 1089314 20 1938.821
7 58 dfs ludr 19 360290 339422 20 629.404
7 58 dfs lurd 19 392621 369982 20 688.652
7 58 dfs rdlu 17 1041385 973781 20 1850.376
7 58 dfs rdul 17 1031405 964263 20 1787.58
7 58 dfs uldr 19 370621 349289 20 652.158
7 58 dfs ulrd 19 402709 379545 20 722.063
7 59 astr hamm 7 34 14 7 6.519
7 59 astr manh 7 30 13 7 6.592
7 59 bfs drlu 7 1303 607 7 7.465
7 59 bfs drul 7 1336 622 7 7.671
7 59 bfs ludr 7 1032 481 7 7.659
7 59 bfs lurd 7 886 411 7 6.692
7 59 bfs rdlu 7 1156 536 7 7.509
7 59 bfs rdul 7 1189 551 7 8.922
7 59 bfs uldr 7 1066 496 7 7.016
7 59 bfs ulrd 7 920 426 7 6.934
7 59 dfs drlu 19 299 276 20 8.246
7 59 dfs drul 19 132643 126012 20 268.69
7 59 dfs ludr 17 92286 88209 20 185.488
7 59 dfs lurd 17 211402 200533 20 377.638
7 59 dfs rdlu 19 493234 464290 20 835.556
7 59 dfs rdul 19 496457 467380 20 927.586
7 59 dfs uldr 19 788543 739084 20 1397.549
7 59 dfs ulrd 19 497413 468262 20 841.297
7 60 astr hamm 7 31 13 7 8.368
7 60 astr manh 7 37 16 7 6.487
7 60 bfs drlu 7 902 421 7 6.546
7 60 bfs drul 7 627 294 7 6.092
7 60 bfs ludr 7 1069 503 7 8.816
7 60 bfs lurd 7 1066 502 7 6.892
7 60 bfs rdlu 7 899 420 7 7.071
7 60 bfs rdul 7 624 293 7 6.471
7 60 bfs uldr 7 791 375 7 6.521
7 60 bfs ulrd 7 788 374 7 6.379
7 60 dfs drlu 17 175186 166405 20 313.269
7 60 dfs drul 17 1934 1891 20 11.702
7 60 dfs ludr 17 123207 117223 20 240.472
7 60 dfs lurd 19 122088 116106 20 228.291
7 60 dfs rdlu 17 219767 208606 20 380.349
7 60 dfs rdul 17 1965 1921 20 12.058
7 60 dfs uldr 19 1602705 1494937 20 2715.208
7 60 dfs ulrd 19 1588570 1481915 20 2804.623
7 61 astr hamm 7 27 12 7 6.759
7 61 astr manh 7 35 16 7 6.602
7 61 bfs drlu 7 713 333 7 6.408
7 61 bfs drul 7 823 385 7 6.56
7 61 bfs ludr 7 880 415 7 10.174
7 61 bfs lurd 7 877 414 7 6.69
7 61 bfs rdlu 7 710 332 7 6.607
7 61 bfs rdul 7 820 384 7 6.592
7 61 bfs uldr 7 982 464 7 6.839
7 61 bfs ulrd 7 979 463 7 6.924
7 61 dfs drlu 17 1182 1154 20 10.068
7 61 dfs drul 17 532313 500354 20 896.644
7 61 dfs ludr 19 733502 689065 20 1390.586
7 61 dfs lurd 19 827561 776431 20 1402.843
7 61 dfs rdlu 17 1219 1192 20 10.467
7 61 dfs rdul 17 532110 500123 20 930.574
7 61 dfs uldr 19 304194 287452 20 579.881
7 61 dfs ulrd 19 299676 283269 20 504.173
7 62 astr hamm 7 18 8 7 6.639
7 62 astr manh 7 20 9 7 7.719
7 62 bfs drlu 7 701 333 7 6.46
7 62 bfs drul 7 727 345 7 6.321
7 62 bfs ludr 7 567 274 7 6.135
7 62 bfs lurd 7 564 273 7 6.222
7 62 bfs rdlu 7 698 332 7 6.902
7 62 bfs rdul 7 724 344 7 6.654
7 62 bfs uldr 7 601 289 7 6.133
7 62 bfs ulrd 7 598 288 7 5.992
7 62 dfs drlu 17 497358 468215 20 905.606
7 62 dfs drul 17 788786 739290 20 1307.404
7 62 dfs ludr 19 775273 726983 20 1325.515
7 62 dfs lurd 19 497106 467933 20 842.705
7 62 dfs rdlu 17 497535 468392 20 823.682
7 62 dfs rdul 17 788932 739404 20 1344.045
7 62 dfs uldr 19 775155 726909 20 1405.971
7 62 dfs ulrd 19 496831 467638 20 843.797
7 63 astr hamm 7 20 9 7 6.698
7 63 astr manh 7 27 13 7 6.416
7 63 bfs drlu 7 905 421 7 6.574
7 63 bfs drul 7 679 320 7 7.294
7 63 bfs ludr 7 1013 476 7 7.586
7 63 bfs lurd 7 1010 475 7 6.925
7 63 bfs rdlu 7 902 420 7 7.09
7 63 bfs rdul 7 676 319 7 6.379
7 63 bfs uldr 7 798 380 7 6.347
7 63 bfs ulrd 7 795 379 7 6.441
7 63 dfs drlu 19 520 500 20 9.046
7 63 dfs drul 19 531301 499419 20 876.646
7 63 dfs ludr 15 350423 330851 20 625.292
7 63 dfs lurd 15 368748 347965 20 624.268
7 63 dfs rdlu 19 526 506 20 8.416
7 63 dfs rdul 19 531052 499141 20 892.174
7 63 dfs uldr 19 326251 308167 20 577.212
7 63 dfs ulrd 19 334015 315424 20 571.334
7 64 astr hamm 7 16 8 7 6.495
7 64 astr manh 7 16 8 7 6.329
7 64 bfs drlu 7 679 325 7 6.136
7 64 bfs drul 7 679 325 7 6.352
7 64 bfs ludr 7 564 267 7 6.105
7 64 bfs lurd 7 1015 473 7 6.881
7 64 bfs rdlu 7 1125 528 7 7.524
7 64 bfs rdul 7 1125 528 7 7.392
7 64 bfs uldr 7 564 267 7 6.136
7 64 bfs ulrd 7 1015 473 7 6.818
7 64 dfs drlu 17 611692 575505 20 1024.52
7 64 dfs drul 17 595463 560290 20 977.674
7 64 dfs ludr 19 531204 499283 20 1032.892
7 64 dfs lurd 19 296 280 20 8.166
7 64 dfs rdlu 19 96971 92296 20 182.363
7 64 dfs rdul 19 89043 84737 20 166.941
7 64 dfs uldr 19 531456 499563 20 898.238
7 64 dfs ulrd 19 296 280 20 8.054
7 65 astr hamm 7 27 13 7 6.308
7 65 astr manh 7 30 14 7 6.452
7 65 bfs drlu 7 830 386 7 6.543
7 65 bfs drul 7 1088 505 7 7.102
7 65 bfs ludr 7 1137 528 7 7.241
7 65 bfs lurd 7 1139 530 7 7.184
7 65 bfs rdlu 7 833 388 7 6.724
7 65 bfs rdul 7 1091 507 7 7.288
7 65 bfs uldr 7 1392 646 7 7.651
7 65 bfs ulrd 7 1394 648 7 7.544
7 65 dfs drlu 17 10190 9888 20 27.796
7 65 dfs drul 17 135458 128718 20 252.424
7 65 dfs ludr 19 135469 128775 20 256.955
7 65 dfs lurd 19 177768 168741 20 319.36
7 65 dfs rdlu 19 788996 739469 20 1324.164
7 65 dfs rdul 19 497170 468044 20 847.392
7 65 dfs uldr 19 745917 699453 20 1316.599
7 65 dfs ulrd 19 497118 467998 20 848.748
7 66 astr hamm 7 32 14 7 6.33
7 66 astr manh 7 22 10 7 6.619
7 66 bfs drlu 7 1268 588 7 7.321
7 66 bfs drul 7 1257 583 7 7.471
7 66 bfs ludr 7 749 345 7 6.714
7 66 bfs lurd 7 965 449 7 6.902
7 66 bfs rdlu 7 1483 692 7 8.522
7 66 bfs rdul 7 1472 687 7 7.848
7 66 bfs uldr 7 737 340 7 6.318
7 66 bfs ulrd 7 953 444 7 6.81
7 66 dfs drlu 13 359669 338835 20 611.677
7 66 dfs drul 13 391995 369390 20 685.915
7 66 dfs ludr 19 497607 468435 20 859.647
7 66 dfs lurd 19 788937 739422 20 1391.498
7 66 dfs rdlu 19 132343 125739 20 240.34
7 66 dfs rdul 19 110 89 20 6.993
7 66 dfs uldr 19 231451 219184 20 398.599
7 66 dfs ulrd 19 159136 151136 20 291.105
7 67 astr hamm 7 32 15 7 6.232
7 67 astr manh 7 23 11 7 6.573
7 67 bfs drlu 7 823 384 7 6.465
7 67 bfs drul 7 1000 467 7 6.936
7 67 bfs ludr 7 687 326 7 6.192
7 67 bfs lurd 7 690 328 7 6.285
7 67 bfs rdlu 7 826 386 7 6.68
7 67 bfs rdul 7 1003 469 7 7.157
7 67 bfs uldr 7 871 412 7 6.54
7 67 bfs ulrd 7 874 414 7 6.54
7 67 dfs drlu 19 1758 1716 20 11.46
7 67 dfs drul 19 300730 284467 20 511.344
7 67 dfs ludr 19 526722 495453 20 866.726
7 67 dfs lurd 19 451146 425141 20 766.024
7 67 dfs rdlu 19 1758 1716 20 11.003
7 67 dfs rdul 19 300591 284330 20 510.344
7 67 dfs uldr 17 231025 218477 20 393.547
7 67 dfs ulrd 17 146120 138966 20 269.65
7 68 astr hamm 7 35 16 7 6.322
7 68 astr manh 7 24 11 7 6.389
7 68 bfs drlu 7 1082 506 7 7.242
7 68 bfs drul 7 1131 531 7 7.13
7 68 bfs ludr 7 554 262 7 5.932
7 68 bfs lurd 7 557 264 7 5.915
7 68 bfs rdlu 7 1085 508 7 7.56
7 68 bfs rdul 7 1134 533 7 7.224
7 68 bfs uldr 7 607 289 7 6.269
7 68 bfs ulrd 7 610 291 7 6.059
7 68 dfs drlu 19 170 152 20 7.397
7 68 dfs drul 19 12075 11712 20 29.329
7 68 dfs ludr 19 1470965 1373209 20 2389.009
7 68 dfs lurd 19 1367977 1278675 20 2335.33
7 68 dfs rdlu 19 165 146 20 7.244
7 68 dfs rdul 17 15721 15158 20 36.248
7 68 dfs uldr 19 226446 214223 20 399.288
